arm	panel	genes	mean_detect
smad	null_smad_0454	LRATD1,SMARCA1,TTTY14,MTSS2,SMC1A,NSMF,TTC9C	0.09208659491193738
smad	null_smad_0455	MTERF3,CCDC186,DAB2IP,MTSS2,SMC1A,WASHC2A,SETD7	0.09206213307240706
smad	null_smad_0456	MTERF3,FXYD6,SEMA4B,MTSS2,STX7,ZBTB8A,TTC9C	0.09208659491193738
smad	null_smad_0457	SUSD4,SMARCA1,PRCC,MTSS2,SMC1A,MED7,SETD7	0.09208659491193738
smad	null_smad_0458	LRATD1,FXYD6,PRCC,MTSS2,STX7,WASHC2A,TTC9C	0.09208659491193738
smad	null_smad_0459	MTERF3,VKORC1,TMED5,MTSS2,STX7,MED7,SETD7	0.09206213307240706
smad	null_smad_0460	SUSD4,SMARCA1,ABHD12,MTSS2,STX7,AKAP7,ANAPC7	0.09208659491193738
smad	null_smad_0461	CHUK,CCDC186,PRCC,MTSS2,STX7,ZBTB8A,ANAPC7	0.09206213307240706
smad	null_smad_0462	MTERF3,CCDC186,TNFSF12,MTSS2,STX7,AKAP7,PSMB10	0.09206213307240706
smad	null_smad_0463	RAB11FIP1,VKORC1,PRCC,MTSS2,SMC1A,CTDP1,TTC9C	0.09206213307240706
smad	null_smad_0464	CHUK,SMARCA1,ABHD12,MTSS2,SMC1A,NSMF,ANAPC7	0.09208659491193738
smad	null_smad_0465	CHUK,CCDC186,DAB2IP,MTSS2,STX7,GMPPA,SETD7	0.09206213307240706
smad	null_smad_0466	CHUK,FXYD6,ABHD12,MTSS2,SMC1A,GMPPA,PSMB10	0.09208659491193738
smad	null_smad_0467	MTERF3,VKORC1,DAB2IP,MTSS2,STX7,WASHC2A,ANAPC7	0.09206213307240706
smad	null_smad_0468	CHUK,VKORC1,TNFSF12,MTSS2,STX7,CTDP1,USP6NL	0.09206213307240706
smad	null_smad_0469	SUSD4,SMARCA1,PRCC,MTSS2,SMC1A,MED7,SETD7	0.09208659491193738
smad	null_smad_0470	CHUK,VKORC1,TNFSF12,MTSS2,STX7,MED7,PSMB10	0.09206213307240706
smad	null_smad_0471	CHUK,CCDC186,PRCC,MTSS2,STX7,AKAP7,PRPF19	0.09206213307240706
smad	null_smad_0472	RAB11FIP1,FXYD6,TMED5,MTSS2,STX7,MED7,PSMB10	0.09208659491193738
smad	null_smad_0473	UTP14C,FXYD6,PRCC,MTSS2,SMC1A,ZBTB8A,SMIM20	0.09208659491193738
smad	null_smad_0474	MTERF3,SMARCA1,TMED5,MTSS2,STX7,NSMF,PSMB10	0.09208659491193738
smad	null_smad_0475	UTP14C,CCDC186,PRCC,MTSS2,STX7,TMTC1,SETD7	0.09206213307240706
smad	null_smad_0476	RAB11FIP1,FXYD6,PRCC,MTSS2,SMC1A,MED7,PSMB10	0.09208659491193738
smad	null_smad_0477	MTERF3,SMARCA1,TMED5,MTSS2,STX7,NSMF,ANAPC7	0.09208659491193738
smad	null_smad_0478	SUSD4,FXYD6,TMED5,MTSS2,SMC1A,CTDP1,PRPF19	0.09208659491193738
smad	null_smad_0479	RAB11FIP1,FXYD6,TNFSF12,MTSS2,SMC1A,AKAP7,SETD7	0.09208659491193738
smad	null_smad_0480	LRATD1,VKORC1,TMED5,MTSS2,SMC1A,GMPPA,PRPF19	0.09206213307240706
smad	null_smad_0481	UTP14C,CCDC186,TTTY14,MTSS2,SMC1A,GMPPA,USP6NL	0.09206213307240706
smad	null_smad_0482	CHUK,CCDC186,DAB2IP,MTSS2,SMC1A,GMPPA,PSMB10	0.09206213307240706
smad	null_smad_0483	CHUK,CCDC186,TNFSF12,MTSS2,SMC1A,TMTC1,SETD7	0.09206213307240706
smad	null_smad_0484	CHUK,SMARCA1,TTTY14,MTSS2,SMC1A,GMPPA,ANAPC7	0.09208659491193738
smad	null_smad_0485	LRATD1,VKORC1,TMED5,MTSS2,SMC1A,GMPPA,PRPF19	0.09206213307240706
smad	null_smad_0486	LRATD1,FXYD6,TMED5,MTSS2,SMC1A,GMPPA,ANAPC7	0.09208659491193738
smad	null_smad_0487	UTP14C,FXYD6,TTTY14,MTSS2,SMC1A,WASHC2A,TTC9C	0.09208659491193738
smad	null_smad_0488	MTERF3,VKORC1,SEMA4B,MTSS2,STX7,AKAP7,TTC9C	0.09206213307240706
smad	null_smad_0489	SUSD4,CCDC186,ABHD12,MTSS2,STX7,WASHC2A,ANAPC7	0.09206213307240706
smad	null_smad_0490	SUSD4,FXYD6,TMED5,MTSS2,STX7,MACROD1,TTC9C	0.09208659491193738
smad	null_smad_0491	UTP14C,SMARCA1,TTTY14,MTSS2,SMC1A,GMPPA,TTC9C	0.09208659491193738
smad	null_smad_0492	RAB11FIP1,SMARCA1,SEMA4B,MTSS2,STX7,AKAP7,PRPF19	0.09208659491193738
smad	null_smad_0493	SUSD4,VKORC1,TTTY14,MTSS2,SMC1A,MACROD1,PSMB10	0.09206213307240706
smad	null_smad_0494	RAB11FIP1,CCDC186,PRCC,MTSS2,STX7,WASHC2A,SMIM20	0.09206213307240706
smad	null_smad_0495	SUSD4,VKORC1,SEMA4B,MTSS2,SMC1A,TMTC1,SETD7	0.09206213307240706
smad	null_smad_0496	MTERF3,SMARCA1,TMED5,MTSS2,SMC1A,GMPPA,TTC9C	0.09208659491193738
smad	null_smad_0497	MTERF3,VKORC1,ABHD12,MTSS2,STX7,ZBTB8A,ANAPC7	0.09206213307240706
smad	null_smad_0498	SUSD4,VKORC1,DAB2IP,MTSS2,SMC1A,NSMF,ANAPC7	0.09206213307240706
smad	null_smad_0499	MTERF3,VKORC1,DAB2IP,MTSS2,STX7,TMTC1,PSMB10	0.09206213307240706
smad	null_smad_0500	UTP14C,CCDC186,ABHD12,MTSS2,STX7,CTDP1,PRPF19	0.09206213307240706
smad	null_smad_0501	MTERF3,VKORC1,ABHD12,MTSS2,STX7,AKAP7,USP6NL	0.09206213307240706
smad	null_smad_0502	CHUK,CCDC186,TNFSF12,MTSS2,STX7,GMPPA,SMIM20	0.09206213307240706
smad	null_smad_0503	LRATD1,VKORC1,TTTY14,MTSS2,STX7,CTDP1,SETD7	0.09206213307240706
smad	null_smad_0504	SUSD4,SMARCA1,SEMA4B,MTSS2,SMC1A,GMPPA,ANAPC7	0.09208659491193738
smad	null_smad_0505	MTERF3,FXYD6,TTTY14,MTSS2,SMC1A,TMTC1,ANAPC7	0.09208659491193738
smad	null_smad_0506	UTP14C,CCDC186,TMED5,MTSS2,SMC1A,GMPPA,TTC9C	0.09206213307240706
smad	null_smad_0507	SUSD4,FXYD6,TTTY14,MTSS2,STX7,NSMF,SETD7	0.09208659491193738
smad	null_smad_0508	UTP14C,SMARCA1,TMED5,MTSS2,SMC1A,MACROD1,SMIM20	0.09208659491193738
smad	null_smad_0509	UTP14C,FXYD6,TMED5,MTSS2,STX7,NSMF,ANAPC7	0.09208659491193738
smad	null_smad_0510	CHUK,VKORC1,TTTY14,MTSS2,STX7,NSMF,USP6NL	0.09206213307240706
smad	null_smad_0511	MTERF3,VKORC1,TMED5,MTSS2,STX7,NSMF,SMIM20	0.09206213307240706
smad	null_smad_0512	UTP14C,SMARCA1,DAB2IP,MTSS2,SMC1A,CTDP1,PRPF19	0.09208659491193738
smad	null_smad_0513	SUSD4,CCDC186,SEMA4B,MTSS2,STX7,NSMF,TTC9C	0.09206213307240706
smad	null_smad_0514	MTERF3,CCDC186,DAB2IP,MTSS2,SMC1A,GMPPA,SETD7	0.09206213307240706
smad	null_smad_0515	RAB11FIP1,VKORC1,ABHD12,MTSS2,SMC1A,MACROD1,PSMB10	0.09206213307240706
smad	null_smad_0516	LRATD1,SMARCA1,TNFSF12,MTSS2,STX7,CTDP1,SMIM20	0.09208659491193738
smad	null_smad_0517	SUSD4,SMARCA1,TTTY14,MTSS2,SMC1A,NSMF,PSMB10	0.09208659491193738
smad	null_smad_0518	CHUK,CCDC186,TNFSF12,MTSS2,SMC1A,ZBTB8A,SETD7	0.09206213307240706
smad	null_smad_0519	MTERF3,SMARCA1,TNFSF12,MTSS2,STX7,CTDP1,TTC9C	0.09208659491193738
smad	null_smad_0520	RAB11FIP1,CCDC186,TMED5,MTSS2,STX7,MED7,USP6NL	0.09206213307240706
smad	null_smad_0521	RAB11FIP1,FXYD6,DAB2IP,MTSS2,STX7,ZBTB8A,SMIM20	0.09208659491193738
smad	null_smad_0522	RAB11FIP1,CCDC186,ABHD12,MTSS2,SMC1A,MED7,TTC9C	0.09206213307240706
smad	null_smad_0523	SUSD4,FXYD6,TNFSF12,MTSS2,STX7,TMTC1,ANAPC7	0.09208659491193738
smad	null_smad_0524	UTP14C,CCDC186,ABHD12,MTSS2,SMC1A,MED7,SMIM20	0.09206213307240706
smad	null_smad_0525	MTERF3,FXYD6,TNFSF12,MTSS2,STX7,AKAP7,SETD7	0.09208659491193738
smad	null_smad_0526	CHUK,SMARCA1,TNFSF12,MTSS2,STX7,AKAP7,USP6NL	0.09208659491193738
smad	null_smad_0527	MTERF3,VKORC1,TTTY14,MTSS2,SMC1A,NSMF,PSMB10	0.09206213307240706
smad	null_smad_0528	RAB11FIP1,CCDC186,SEMA4B,MTSS2,STX7,CTDP1,USP6NL	0.09206213307240706
smad	null_smad_0529	MTERF3,VKORC1,DAB2IP,MTSS2,SMC1A,ZBTB8A,PRPF19	0.09206213307240706
smad	null_smad_0530	RAB11FIP1,CCDC186,TNFSF12,MTSS2,STX7,NSMF,SMIM20	0.09206213307240706
smad	null_smad_0531	LRATD1,VKORC1,TNFSF12,MTSS2,SMC1A,CTDP1,ANAPC7	0.09206213307240706
smad	null_smad_0532	MTERF3,VKORC1,DAB2IP,MTSS2,STX7,GMPPA,SETD7	0.09206213307240706
smad	null_smad_0533	UTP14C,SMARCA1,PRCC,MTSS2,SMC1A,ZBTB8A,TTC9C	0.09208659491193738
smad	null_smad_0534	SUSD4,FXYD6,TTTY14,MTSS2,SMC1A,AKAP7,PSMB10	0.09208659491193738
smad	null_smad_0535	RAB11FIP1,FXYD6,SEMA4B,MTSS2,STX7,NSMF,ANAPC7	0.09208659491193738
smad	null_smad_0536	UTP14C,CCDC186,TTTY14,MTSS2,SMC1A,TMTC1,ANAPC7	0.09206213307240706
smad	null_smad_0537	MTERF3,VKORC1,TNFSF12,MTSS2,STX7,MED7,SMIM20	0.09206213307240706
smad	null_smad_0538	CHUK,FXYD6,TTTY14,MTSS2,SMC1A,TMTC1,TTC9C	0.09208659491193738
smad	null_smad_0539	MTERF3,CCDC186,SEMA4B,MTSS2,STX7,MED7,PRPF19	0.09206213307240706
smad	null_smad_0540	RAB11FIP1,SMARCA1,PRCC,MTSS2,STX7,WASHC2A,PSMB10	0.09208659491193738
smad	null_smad_0541	UTP14C,VKORC1,SEMA4B,MTSS2,SMC1A,AKAP7,TTC9C	0.09206213307240706
smad	null_smad_0542	CHUK,SMARCA1,SEMA4B,MTSS2,SMC1A,MACROD1,SMIM20	0.09208659491193738
smad	null_smad_0543	UTP14C,SMARCA1,TTTY14,MTSS2,STX7,NSMF,PSMB10	0.09208659491193738
smad	null_smad_0544	LRATD1,FXYD6,TTTY14,MTSS2,STX7,MACROD1,PSMB10	0.09208659491193738
smad	null_smad_0545	CHUK,FXYD6,DAB2IP,MTSS2,STX7,WASHC2A,PRPF19	0.09208659491193738
smad	null_smad_0546	UTP14C,VKORC1,TNFSF12,MTSS2,STX7,ZBTB8A,USP6NL	0.09206213307240706
smad	null_smad_0547	RAB11FIP1,VKORC1,TMED5,MTSS2,STX7,GMPPA,PRPF19	0.09206213307240706
smad	null_smad_0548	CHUK,FXYD6,SEMA4B,MTSS2,STX7,AKAP7,SETD7	0.09208659491193738
smad	null_smad_0549	UTP14C,CCDC186,TMED5,MTSS2,SMC1A,TMTC1,TTC9C	0.09206213307240706
smad	null_smad_0550	LRATD1,CCDC186,DAB2IP,MTSS2,SMC1A,CTDP1,SMIM20	0.09206213307240706
smad	null_smad_0551	SUSD4,CCDC186,ABHD12,MTSS2,SMC1A,AKAP7,ANAPC7	0.09206213307240706
smad	null_smad_0552	MTERF3,CCDC186,SEMA4B,MTSS2,STX7,AKAP7,SETD7	0.09206213307240706
smad	null_smad_0553	RAB11FIP1,CCDC186,ABHD12,MTSS2,SMC1A,AKAP7,PRPF19	0.09206213307240706
smad	null_smad_0554	RAB11FIP1,FXYD6,SEMA4B,MTSS2,STX7,CTDP1,SMIM20	0.09208659491193738
smad	null_smad_0555	UTP14C,FXYD6,TNFSF12,MTSS2,SMC1A,ZBTB8A,PRPF19	0.09208659491193738
smad	null_smad_0556	CHUK,CCDC186,DAB2IP,MTSS2,STX7,MACROD1,USP6NL	0.09206213307240706
smad	null_smad_0557	CHUK,FXYD6,SEMA4B,MTSS2,STX7,AKAP7,TTC9C	0.09208659491193738
smad	null_smad_0558	RAB11FIP1,FXYD6,SEMA4B,MTSS2,STX7,GMPPA,SMIM20	0.09208659491193738
smad	null_smad_0559	RAB11FIP1,VKORC1,PRCC,MTSS2,STX7,WASHC2A,USP6NL	0.09206213307240706
smad	null_smad_0560	SUSD4,CCDC186,SEMA4B,MTSS2,SMC1A,CTDP1,TTC9C	0.09206213307240706
smad	null_smad_0561	CHUK,FXYD6,TNFSF12,MTSS2,STX7,TMTC1,PSMB10	0.09208659491193738
smad	null_smad_0562	UTP14C,VKORC1,TMED5,MTSS2,SMC1A,AKAP7,USP6NL	0.09206213307240706
smad	null_smad_0563	RAB11FIP1,CCDC186,ABHD12,MTSS2,SMC1A,TMTC1,SETD7	0.09206213307240706
smad	null_smad_0564	CHUK,FXYD6,TTTY14,MTSS2,STX7,ZBTB8A,PSMB10	0.09208659491193738
smad	null_smad_0565	UTP14C,VKORC1,TTTY14,MTSS2,SMC1A,MED7,PRPF19	0.09206213307240706
smad	null_smad_0566	LRATD1,VKORC1,TMED5,MTSS2,STX7,GMPPA,USP6NL	0.09206213307240706
smad	null_smad_0567	CHUK,VKORC1,ABHD12,MTSS2,STX7,ZBTB8A,PRPF19	0.09206213307240706
smad	null_smad_0568	SUSD4,VKORC1,TMED5,MTSS2,SMC1A,MED7,PRPF19	0.09206213307240706
smad	null_smad_0569	UTP14C,CCDC186,TMED5,MTSS2,SMC1A,CTDP1,SMIM20	0.09206213307240706
smad	null_smad_0570	CHUK,VKORC1,TNFSF12,MTSS2,SMC1A,AKAP7,SETD7	0.09206213307240706
smad	null_smad_0571	LRATD1,CCDC186,TNFSF12,MTSS2,SMC1A,AKAP7,PSMB10	0.09206213307240706
smad	null_smad_0572	SUSD4,SMARCA1,TTTY14,MTSS2,SMC1A,TMTC1,TTC9C	0.09208659491193738
smad	null_smad_0573	LRATD1,SMARCA1,PRCC,MTSS2,SMC1A,MACROD1,ANAPC7	0.09208659491193738
smad	null_smad_0574	CHUK,SMARCA1,TTTY14,MTSS2,SMC1A,GMPPA,USP6NL	0.09208659491193738
smad	null_smad_0575	RAB11FIP1,VKORC1,ABHD12,MTSS2,SMC1A,ZBTB8A,PSMB10	0.09206213307240706
smad	null_smad_0576	LRATD1,SMARCA1,TNFSF12,MTSS2,SMC1A,MED7,USP6NL	0.09208659491193738
smad	null_smad_0577	SUSD4,VKORC1,PRCC,MTSS2,STX7,GMPPA,SMIM20	0.09206213307240706
smad	null_smad_0578	CHUK,FXYD6,TMED5,MTSS2,STX7,TMTC1,SETD7	0.09208659491193738
smad	null_smad_0579	RAB11FIP1,CCDC186,DAB2IP,MTSS2,STX7,WASHC2A,SETD7	0.09206213307240706
smad	null_smad_0580	CHUK,CCDC186,TTTY14,MTSS2,SMC1A,TMTC1,PRPF19	0.09206213307240706
smad	null_smad_0581	CHUK,VKORC1,PRCC,MTSS2,STX7,MACROD1,PRPF19	0.09206213307240706
smad	null_smad_0582	SUSD4,CCDC186,PRCC,MTSS2,SMC1A,MED7,TTC9C	0.09206213307240706
smad	null_smad_0583	CHUK,VKORC1,PRCC,MTSS2,SMC1A,NSMF,USP6NL	0.09206213307240706
smad	null_smad_0584	MTERF3,VKORC1,PRCC,MTSS2,SMC1A,ZBTB8A,ANAPC7	0.09206213307240706
smad	null_smad_0585	RAB11FIP1,SMARCA1,TNFSF12,MTSS2,STX7,CTDP1,ANAPC7	0.09208659491193738
smad	null_smad_0586	RAB11FIP1,VKORC1,TMED5,MTSS2,SMC1A,NSMF,ANAPC7	0.09206213307240706
smad	null_smad_0587	SUSD4,SMARCA1,TTTY14,MTSS2,SMC1A,NSMF,PRPF19	0.09208659491193738
smad	null_smad_0588	MTERF3,VKORC1,TMED5,MTSS2,SMC1A,TMTC1,TTC9C	0.09206213307240706
smad	null_smad_0589	MTERF3,CCDC186,TMED5,MTSS2,STX7,ZBTB8A,PRPF19	0.09206213307240706
smad	null_smad_0590	SUSD4,FXYD6,TTTY14,MTSS2,SMC1A,AKAP7,TTC9C	0.09208659491193738
smad	null_smad_0591	CHUK,VKORC1,TMED5,MTSS2,SMC1A,MACROD1,PRPF19	0.09206213307240706
smad	null_smad_0592	MTERF3,VKORC1,TMED5,MTSS2,STX7,MED7,TTC9C	0.09206213307240706
smad	null_smad_0593	UTP14C,SMARCA1,DAB2IP,MTSS2,SMC1A,NSMF,ANAPC7	0.09208659491193738
smad	null_smad_0594	MTERF3,CCDC186,SEMA4B,MTSS2,SMC1A,AKAP7,PRPF19	0.09206213307240706
smad	null_smad_0595	SUSD4,CCDC186,SEMA4B,MTSS2,SMC1A,AKAP7,SMIM20	0.09206213307240706
smad	null_smad_0596	LRATD1,SMARCA1,TMED5,MTSS2,STX7,NSMF,USP6NL	0.09208659491193738
smad	null_smad_0597	CHUK,SMARCA1,TMED5,MTSS2,STX7,WASHC2A,PRPF19	0.09208659491193738
smad	null_smad_0598	LRATD1,VKORC1,ABHD12,MTSS2,SMC1A,ZBTB8A,USP6NL	0.09206213307240706
smad	null_smad_0599	SUSD4,VKORC1,DAB2IP,MTSS2,STX7,MACROD1,PSMB10	0.09206213307240706
smad	null_smad_0600	MTERF3,VKORC1,TNFSF12,MTSS2,SMC1A,AKAP7,PSMB10	0.09206213307240706
smad	null_smad_0601	MTERF3,CCDC186,TTTY14,MTSS2,STX7,WASHC2A,SETD7	0.09206213307240706
smad	null_smad_0602	RAB11FIP1,FXYD6,DAB2IP,MTSS2,SMC1A,WASHC2A,PSMB10	0.09208659491193738
smad	null_smad_0603	UTP14C,CCDC186,TNFSF12,MTSS2,STX7,MACROD1,SMIM20	0.09206213307240706
smad	null_smad_0604	UTP14C,VKORC1,TMED5,MTSS2,STX7,CTDP1,ANAPC7	0.09206213307240706
smad	null_smad_0605	SUSD4,FXYD6,PRCC,MTSS2,SMC1A,AKAP7,PSMB10	0.09208659491193738
smad	null_smad_0606	UTP14C,FXYD6,DAB2IP,MTSS2,SMC1A,NSMF,SETD7	0.09208659491193738
smad	null_smad_0607	RAB11FIP1,CCDC186,DAB2IP,MTSS2,STX7,NSMF,PRPF19	0.09206213307240706
smad	null_smad_0608	LRATD1,CCDC186,SEMA4B,MTSS2,STX7,MED7,ANAPC7	0.09206213307240706
smad	null_smad_0609	MTERF3,SMARCA1,ABHD12,MTSS2,SMC1A,MACROD1,PRPF19	0.09208659491193738
smad	null_smad_0610	CHUK,FXYD6,TMED5,MTSS2,STX7,GMPPA,PSMB10	0.09208659491193738
smad	null_smad_0611	CHUK,CCDC186,TTTY14,MTSS2,SMC1A,TMTC1,ANAPC7	0.09206213307240706
smad	null_smad_0612	SUSD4,CCDC186,TTTY14,MTSS2,STX7,NSMF,ANAPC7	0.09206213307240706
smad	null_smad_0613	RAB11FIP1,VKORC1,ABHD12,MTSS2,SMC1A,WASHC2A,TTC9C	0.09206213307240706
smad	null_smad_0614	LRATD1,SMARCA1,TNFSF12,MTSS2,STX7,TMTC1,SMIM20	0.09208659491193738
smad	null_smad_0615	MTERF3,SMARCA1,DAB2IP,MTSS2,STX7,WASHC2A,PRPF19	0.09208659491193738
smad	null_smad_0616	UTP14C,CCDC186,TMED5,MTSS2,SMC1A,GMPPA,ANAPC7	0.09206213307240706
smad	null_smad_0617	SUSD4,VKORC1,SEMA4B,MTSS2,SMC1A,MACROD1,TTC9C	0.09206213307240706
smad	null_smad_0618	LRATD1,SMARCA1,PRCC,MTSS2,SMC1A,NSMF,USP6NL	0.09208659491193738
smad	null_smad_0619	SUSD4,VKORC1,DAB2IP,MTSS2,STX7,MACROD1,PSMB10	0.09206213307240706
smad	null_smad_0620	UTP14C,VKORC1,TTTY14,MTSS2,SMC1A,TMTC1,TTC9C	0.09206213307240706
smad	null_smad_0621	UTP14C,FXYD6,DAB2IP,MTSS2,SMC1A,MACROD1,ANAPC7	0.09208659491193738
smad	null_smad_0622	RAB11FIP1,FXYD6,DAB2IP,MTSS2,SMC1A,AKAP7,SETD7	0.09208659491193738
smad	null_smad_0623	SUSD4,SMARCA1,TTTY14,MTSS2,SMC1A,GMPPA,ANAPC7	0.09208659491193738
smad	null_smad_0624	SUSD4,SMARCA1,PRCC,MTSS2,STX7,MACROD1,ANAPC7	0.09208659491193738
smad	null_smad_0625	RAB11FIP1,CCDC186,SEMA4B,MTSS2,SMC1A,AKAP7,SMIM20	0.09206213307240706
smad	null_smad_0626	LRATD1,VKORC1,PRCC,MTSS2,STX7,CTDP1,PSMB10	0.09206213307240706
smad	null_smad_0627	MTERF3,FXYD6,TTTY14,MTSS2,STX7,ZBTB8A,SETD7	0.09208659491193738
smad	null_smad_0628	CHUK,SMARCA1,ABHD12,MTSS2,STX7,MACROD1,PSMB10	0.09208659491193738
smad	null_smad_0629	SUSD4,CCDC186,TNFSF12,MTSS2,STX7,MACROD1,SETD7	0.09206213307240706
smad	null_smad_0630	MTERF3,VKORC1,TNFSF12,MTSS2,STX7,WASHC2A,TTC9C	0.09206213307240706
smad	null_smad_0631	SUSD4,SMARCA1,TNFSF12,MTSS2,STX7,MED7,PRPF19	0.09208659491193738
smad	null_smad_0632	LRATD1,SMARCA1,PRCC,MTSS2,SMC1A,MACROD1,ANAPC7	0.09208659491193738
smad	null_smad_0633	SUSD4,FXYD6,TMED5,MTSS2,STX7,WASHC2A,PRPF19	0.09208659491193738
smad	null_smad_0634	CHUK,VKORC1,TMED5,MTSS2,SMC1A,NSMF,SMIM20	0.09206213307240706
smad	null_smad_0635	SUSD4,SMARCA1,DAB2IP,MTSS2,STX7,WASHC2A,SMIM20	0.09208659491193738
smad	null_smad_0636	SUSD4,CCDC186,ABHD12,MTSS2,STX7,MED7,PSMB10	0.09206213307240706
smad	null_smad_0637	RAB11FIP1,SMARCA1,ABHD12,MTSS2,SMC1A,MED7,SMIM20	0.09208659491193738
smad	null_smad_0638	MTERF3,FXYD6,ABHD12,MTSS2,SMC1A,AKAP7,PSMB10	0.09208659491193738
smad	null_smad_0639	SUSD4,VKORC1,SEMA4B,MTSS2,SMC1A,GMPPA,PSMB10	0.09206213307240706
smad	null_smad_0640	UTP14C,SMARCA1,DAB2IP,MTSS2,STX7,ZBTB8A,PRPF19	0.09208659491193738
smad	null_smad_0641	SUSD4,CCDC186,DAB2IP,MTSS2,STX7,MED7,SETD7	0.09206213307240706
smad	null_smad_0642	UTP14C,FXYD6,TMED5,MTSS2,STX7,TMTC1,TTC9C	0.09208659491193738
smad	null_smad_0643	MTERF3,FXYD6,ABHD12,MTSS2,STX7,MED7,PRPF19	0.09208659491193738
smad	null_smad_0644	LRATD1,VKORC1,TTTY14,MTSS2,STX7,WASHC2A,USP6NL	0.09206213307240706
smad	null_smad_0645	CHUK,CCDC186,ABHD12,MTSS2,SMC1A,GMPPA,PSMB10	0.09206213307240706
smad	null_smad_0646	LRATD1,FXYD6,TNFSF12,MTSS2,STX7,TMTC1,TTC9C	0.09208659491193738
smad	null_smad_0647	MTERF3,FXYD6,SEMA4B,MTSS2,STX7,GMPPA,TTC9C	0.09208659491193738
smad	null_smad_0648	UTP14C,SMARCA1,ABHD12,MTSS2,SMC1A,CTDP1,SMIM20	0.09208659491193738
smad	null_smad_0649	MTERF3,CCDC186,PRCC,MTSS2,STX7,WASHC2A,PRPF19	0.09206213307240706
smad	null_smad_0650	LRATD1,CCDC186,ABHD12,MTSS2,SMC1A,NSMF,PSMB10	0.09206213307240706
smad	null_smad_0651	CHUK,SMARCA1,PRCC,MTSS2,STX7,WASHC2A,TTC9C	0.09208659491193738
smad	null_smad_0652	SUSD4,FXYD6,TMED5,MTSS2,SMC1A,CTDP1,ANAPC7	0.09208659491193738
smad	null_smad_0653	CHUK,CCDC186,TTTY14,MTSS2,SMC1A,TMTC1,ANAPC7	0.09206213307240706
smad	null_smad_0654	MTERF3,SMARCA1,TNFSF12,MTSS2,STX7,NSMF,PRPF19	0.09208659491193738
smad	null_smad_0655	LRATD1,CCDC186,SEMA4B,MTSS2,STX7,MED7,SETD7	0.09206213307240706
smad	null_smad_0656	LRATD1,SMARCA1,TNFSF12,MTSS2,SMC1A,MACROD1,PRPF19	0.09208659491193738
smad	null_smad_0657	SUSD4,FXYD6,TNFSF12,MTSS2,SMC1A,MED7,ANAPC7	0.09208659491193738
smad	null_smad_0658	SUSD4,VKORC1,SEMA4B,MTSS2,SMC1A,GMPPA,SETD7	0.09206213307240706
smad	null_smad_0659	RAB11FIP1,CCDC186,ABHD12,MTSS2,SMC1A,GMPPA,PSMB10	0.09206213307240706
smad	null_smad_0660	MTERF3,CCDC186,SEMA4B,MTSS2,SMC1A,NSMF,ANAPC7	0.09206213307240706
smad	null_smad_0661	SUSD4,VKORC1,TNFSF12,MTSS2,SMC1A,CTDP1,SETD7	0.09206213307240706
smad	null_smad_0662	MTERF3,VKORC1,ABHD12,MTSS2,SMC1A,AKAP7,ANAPC7	0.09206213307240706
smad	null_smad_0663	RAB11FIP1,SMARCA1,TMED5,MTSS2,STX7,GMPPA,SMIM20	0.09208659491193738
smad	null_smad_0664	RAB11FIP1,CCDC186,TMED5,MTSS2,SMC1A,MED7,ANAPC7	0.09206213307240706
smad	null_smad_0665	UTP14C,VKORC1,ABHD12,MTSS2,STX7,CTDP1,PRPF19	0.09206213307240706
smad	null_smad_0666	CHUK,CCDC186,SEMA4B,MTSS2,STX7,CTDP1,TTC9C	0.09206213307240706
smad	null_smad_0667	LRATD1,SMARCA1,TNFSF12,MTSS2,STX7,NSMF,PRPF19	0.09208659491193738
smad	null_smad_0668	LRATD1,CCDC186,DAB2IP,MTSS2,SMC1A,NSMF,TTC9C	0.09206213307240706
smad	null_smad_0669	CHUK,SMARCA1,ABHD12,MTSS2,STX7,MED7,SMIM20	0.09208659491193738
smad	null_smad_0670	LRATD1,VKORC1,DAB2IP,MTSS2,SMC1A,TMTC1,SMIM20	0.09206213307240706
smad	null_smad_0671	MTERF3,CCDC186,TMED5,MTSS2,SMC1A,AKAP7,PRPF19	0.09206213307240706
smad	null_smad_0672	MTERF3,VKORC1,TNFSF12,MTSS2,STX7,ZBTB8A,PSMB10	0.09206213307240706
smad	null_smad_0673	UTP14C,CCDC186,TTTY14,MTSS2,STX7,AKAP7,PSMB10	0.09206213307240706
smad	null_smad_0674	SUSD4,CCDC186,DAB2IP,MTSS2,SMC1A,CTDP1,PRPF19	0.09206213307240706
smad	null_smad_0675	UTP14C,FXYD6,PRCC,MTSS2,SMC1A,MACROD1,SETD7	0.09208659491193738
smad	null_smad_0676	RAB11FIP1,FXYD6,PRCC,MTSS2,SMC1A,MED7,PSMB10	0.09208659491193738
smad	null_smad_0677	UTP14C,CCDC186,ABHD12,MTSS2,STX7,TMTC1,SMIM20	0.09206213307240706
smad	null_smad_0678	CHUK,CCDC186,DAB2IP,MTSS2,STX7,GMPPA,ANAPC7	0.09206213307240706
smad	null_smad_0679	SUSD4,VKORC1,SEMA4B,MTSS2,STX7,MACROD1,PRPF19	0.09206213307240706
smad	null_smad_0680	MTERF3,FXYD6,SEMA4B,MTSS2,STX7,GMPPA,USP6NL	0.09208659491193738
